Animal_ID,Date,Season,Village,House,Trap,Lat_Convert,Long_Convert(W),Long_Use,Genus_og,Genus_Cytb,Cytb_species,Sex,Age_wt,Weight_g,Length_mm,Tail_mm,Ear_mm,Right_foot_mm,Lactating,Embryos_num,Embryo_length_mm,F_reproduction,Ag_RDT,RDT_Score,U_mL_GP,Positive_GP,U_mL_NP,Positive_NP,IgG_Positive,Positive_AVL,Mean_conc_AVL,Stdev_conc_AVL,Positive_Liver,Mean_conc_Liver,Stdev_conc_Liver,Positive_Lung,Mean_conc_Lung,Stdev_conc_Lung,Positive_Kidney,Mean_conc_Kidney,Stdev_conc_Kidney,Positive_Spleen,Mean_conc_Spleen,Stdev_conc_Spleen,qPCR_Positive
389,3-May-19,Rainy,Njagor,NA,912,8.24533,11.13538,-11.13538,Mastomys,Mastomys,Mastomys natalensis,F,Sub_adult,39.4,23.3,10.7,1.8,2.4,FALSE,NA,NA,FALSE,TRUE,2,11.82923177,FALSE,NA,FALSE,FALSE,FALSE,0,0,FALSE,72.27755664,22.44799732,FALSE,21.21222714,1.734481475,FALSE,12.90759072,0,FALSE,13.28562745,1.488426282,FALSE
390,3-May-19,Rainy,Njagor,NA,220,8.24533,11.13538,-11.13538,Mastomys,NA,NA,F,Sub_adult,28.2,239,112,18,24,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
391,3-May-19,Rainy,Njagor,3,17,8.24533,11.13538,-11.13538,Rattus,NA,NA,F,Juvenile,19,201,100,18,24,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392,3-May-19,Rainy,Njagor,3,1011,8.24533,11.13538,-11.13538,Rattus,NA,NA,M,Juvenile,19.9,184,94,18,25,NA,NA,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
393,3-May-19,Rainy,Njagor,13,1003,8.24533,11.13538,-11.13538,Rattus,NA,NA,F,Juvenile,19.2,216,112,19,25,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,3-May-19,Rainy,Njagor,3,301,8.24533,11.13538,-11.13538,Rattus,NA,NA,M,Juvenile,23.4,201,98,19,25,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
395,3-May-19,Rainy,Njagor,17,939,8.24533,11.13538,-11.13538,Rattus,NA,NA,F,Adult,121.7,401,186,23,34,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
396,4-May-19,Rainy,Njagor,17,946,8.24533,11.13538,-11.13538,Rattus,NA,NA,M,Adult,107.5,377,194,25,34,NA,NA,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
397,4-May-19,Rainy,Njagor,NA,964,8.24533,11.13538,-11.13538,Mastomys,NA,NA,F,Adult,64.6,245,108,18,24,FALSE,NA,NA,FALSE,FALSE,0,134.7653411,TRUE,1094.576609,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398,14-May-19,Rainy,Bambawo,2,975,8.00928,11.13246,-11.13246,Mastomys,NA,NA,F,Adult,52.3,244,116,18,24,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
399,14-May-19,Rainy,Bambawo,21,938,8.00928,11.13246,-11.13246,Rattus,NA,NA,M,Adult,50,402,204,24,34,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,15-May-19,Rainy,Bambawo,4,72,8.00928,11.13246,-11.13246,Rattus,NA,NA,F,Adult,136.3,390,209,27,34,FALSE,NA,NA,FALSE,FALSE,0,9.289358079,TRUE,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,22-May-19,Rainy,Jamboma,14,877,8.12151667,11.2149,-11.2149,Mastomys,NA,NA,F,Adult,45.2,238,109,18,24,TRUE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402,22-May-19,Rainy,Jamboma,14,877,8.12151667,11.2149,-11.2149,Mastomys,NA,NA,M,Juvenile,12.1,163,78,15,22,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
403,22-May-19,Rainy,Jamboma,14,856,8.12151667,11.2149,-11.2149,Mastomys,NA,NA,F,Adult,61.1,263,119,18,24,TRUE,9,9,TRUE,FALSE,0,5.377490348,FALSE,3.702699649,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404,22-May-19,Rainy,Jamboma,14,856,8.12151667,11.2149,-11.2149,Mastomys,NA,NA,F,Juvenile,19.5,184,85,15,22,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
405,22-May-19,Rainy,Jamboma,15,998,8.12151667,11.2149,-11.2149,Rattus,NA,NA,F,Adult,113.4,374,199,25,32,TRUE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
406,22-May-19,Rainy,Jamboma,14,332,8.12151667,11.2149,-11.2149,Mastomys,NA,NA,F,Adult,63.3,268,124,18,24,FALSE,10,8,TRUE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407,22-May-19,Rainy,Jamboma,13,411,8.12151667,11.2149,-11.2149,Mastomys,NA,NA,F,Juvenile,17.8,176,79,14,23,FALSE,N,N,TRUE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,22-May-19,Rainy,Jamboma,3,138,8.12151667,11.2149,-11.2149,Rattus,NA,NA,F,Adult,118.2,380,210,25,33,TRUE,8,4,TRUE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
409,22-May-19,Rainy,Jamboma,3,107,8.12151667,11.2149,-11.2149,Rattus,NA,NA,F,Adult,95.7,371,203,23,33,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
410,22-May-19,Rainy,Jamboma,4,960,8.12151667,11.2149,-11.2149,Rattus,NA,NA,F,Adult,45.3,301,158,23,29,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
411,22-May-19,Rainy,Jamboma,2,912,8.12151667,11.2149,-11.2149,Rattus,NA,NA,M,Sub_adult,28.5,239,119,19,28,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
412,22-May-19,Rainy,Jamboma,14,888,8.12151667,11.2149,-11.2149,Rattus,NA,NA,F,Adult,118.8,373,189,24,33,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
413,22-May-19,Rainy,Jamboma,3,868,8.12151667,11.2149,-11.2149,Rattus,NA,NA,M,Juvenile,18.9,204,98,18,23,NA,NA,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,22-May-19,Rainy,Jamboma,2,810,8.12151667,11.2149,-11.2149,Rattus,NA,NA,M,Adult,43.4,295,148,19,30,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,22-May-19,Rainy,Jamboma,9,882,8.12151667,11.2149,-11.2149,Mastomys,NA,NA,F,Adult,68.6,270,119,18,24,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416,22-May-19,Rainy,Jamboma,3,1010,8.12151667,11.2149,-11.2149,Rattus,NA,NA,M,Adult,69.9,334,178,23,31,NA,NA,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
417,22-May-19,Rainy,Jamboma,3,1010,8.12151667,11.2149,-11.2149,Rattus,Rattus,Rattus rattus,M,Adult,45.8,314,164,22,30,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
418,22-May-19,Rainy,Jamboma,17,329,8.12151667,11.2149,-11.2149,Rattus,Rattus,Rattus rattus,F,Adult,50.5,315,119,23,34,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419,22-May-19,Rainy,Jamboma,2,409,8.12151667,11.2149,-11.2149,Rattus,NA,NA,M,Sub_adult,35.5,279,144,20,31,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
420,22-May-19,Rainy,Jamboma,3,1020,8.12151667,11.2149,-11.2149,Rattus,Rattus,Rattus rattus,F,Adult,45.9,319,168,23,29,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,22-May-19,Rainy,Jamboma,5,72,8.12151667,11.2149,-11.2149,Rattus,Rattus,Rattus rattus,M,Adult,45.6,324,169,21,29,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,23-May-19,Rainy,Jamboma,14,933,8.12151667,11.2149,-11.2149,Mastomys,NA,NA,F,Sub_adult,35.1,257,121,18,24,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
423,23-May-19,Rainy,Jamboma,11,306,8.12151667,11.2149,-11.2149,Mastomys,Mastomys,Mastomys erythroleucus,F,Adult,50.5,279,125,18,25,FALSE,NA,NA,FALSE,TRUE,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,146.6436954,149.1551744,TRUE,751.7192925,58.05679137,FALSE,15.94393901,0.36964525,FALSE,11.55627749,1.196258925,TRUE
424,23-May-19,Rainy,Jamboma,14,865,8.12151667,11.2149,-11.2149,Mastomys,NA,NA,M,Adult,57.5,301,138,18,25,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425,23-May-19,Rainy,Jamboma,2,962,8.12151667,11.2149,-11.2149,Rattus,NA,NA,M,Sub_adult,27.5,262,138,19,29,NA,NA,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
426,23-May-19,Rainy,Jamboma,10,109,8.12151667,11.2149,-11.2149,Mastomys,Mastomys,Mastomys natalensis,F,Juvenile,22.5,235,105,17,24,FALSE,NA,NA,FALSE,TRUE,4,3.738836229,FALSE,NA,FALSE,FALSE,FALSE,0,0,FALSE,63.99636125,26.49211309,FALSE,26.26899213,1.304535594,FALSE,12.93947888,2.993348787,FALSE,4.669841551,0.438420426,FALSE
427,23-May-19,Rainy,Jamboma,5,45,8.12151667,11.2149,-11.2149,Mastomys,Mastomys,Mastomys natalensis,M,Adult,45.5,261,113,18,24,NA,NA,NA,NA,TRUE,3,19.47377424,FALSE,9.546143354,FALSE,FALSE,FALSE,0,0,FALSE,396.9337442,99.9820207,FALSE,26.51291058,0.543830258,FALSE,8.476993752,0.309622942,FALSE,7.11398254,3.116470456,FALSE
428,23-May-19,Rainy,Jamboma,9,905,8.12151667,11.2149,-11.2149,Mastomys,Mastomys,Mastomys natalensis,M,Juvenile,12,155,69,12,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
429,19-Jun-19,Rainy,Saahun,15,964,7.769487,11.113127,-11.113127,Hylomyscus,Hylomyscus,Hylomyscus simus,F,Juvenile,20.5,183,91,17,17,FALSE,NA,NA,FALSE,FALSE,0,7.507857663,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,19-Jun-19,Rainy,Saahun,11,894,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,F,Sub_adult,35.6,23.8,100,18,24,FALSE,NA,NA,FALSE,FALSE,0,249.5531121,TRUE,1220.437979,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,19-Jun-19,Rainy,Saahun,6,20,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,M,Juvenile,14.9,155,70,16,19,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,19-Jun-19,Rainy,Saahun,13,949,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,M,Juvenile,21,185,90,16,24,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,19-Jun-19,Rainy,Saahun,9,895,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,F,Juvenile,21.8,186,89,16,22,FALSE,NA,NA,FALSE,FALSE,0,23.47298938,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,19-Jun-19,Rainy,Saahun,7,946,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,F,Adult,62.6,237,81,18,24,TRUE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,19-Jun-19,Rainy,Saahun,26,814,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,F,Adult,52.6,249,109,18,24,FALSE,NA,NA,FALSE,TRUE,5,699.2517464,TRUE,1178.830185,TRUE,TRUE,FALSE,0,0,FALSE,79.27037703,61.85286032,FALSE,16.05646641,0,FALSE,8.687739782,0.103383689,FALSE,8.103640381,5.27107614,FALSE
436,19-Jun-19,Rainy,Saahun,6,908,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,M,Adult,41.9,238,108,18,24,NA,NA,NA,NA,FALSE,0,8.692282629,FALSE,5.554242254,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
437,19-Jun-19,Rainy,Saahun,14,829,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,M,Juvenile,15.2,165,78,14,19,NA,NA,NA,NA,TRUE,4,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,146.5932741,17.8391735,FALSE,15.22195968,2.475724601,FALSE,6.165211542,1.6257289,FALSE,4.508187418,3.513934042,FALSE
438,19-Jun-19,Rainy,Saahun,1,960,7.769487,11.113127,-11.113127,Mastomys,NA,NA,F,Adult,52.9,244,108,18,24,FALSE,NA,NA,FALSE,TRUE,2,6.401707926,FALSE,NA,FALSE,FALSE,FALSE,0,0,FALSE,38.20993189,24.18674895,TRUE,321.8361378,3.561721509,FALSE,31.06684088,9.223240613,NA,NA,NA,TRUE
439,19-Jun-19,Rainy,Saahun,11,936,7.769487,11.113127,-11.113127,Mastomys,NA,NA,F,Adult,43.7,261,115,18,24,FALSE,NA,NA,FALSE,FALSE,0,365.4757108,TRUE,1221.097251,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,19-Jun-19,Rainy,Saahun,26,412,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,F,Adult,67.6,276,122,18,24,FALSE,NA,NA,FALSE,TRUE,5,NA,FALSE,482.8783817,TRUE,TRUE,FALSE,58.91736672,6.185097178,TRUE,620895.8886,217520.8411,TRUE,533111.3458,147231.9465,NA,NA,NA,TRUE,9585.842009,2243.790415,TRUE
441,19-Jun-19,Rainy,Saahun,7,955,7.769487,11.113127,-11.113127,Mastomys,NA,NA,F,Adult,84.7,273,125,18,24,FALSE,12,13,TRUE,TRUE,4,NA,FALSE,NA,FALSE,FALSE,FALSE,0,0,FALSE,13.71626981,10.90677777,TRUE,357.8710323,18.58394292,TRUE,304.8008769,7.312707653,TRUE,104.9722971,51.22671795,TRUE
442,19-Jun-19,Rainy,Saahun,20,1015,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,F,Adult,61.2,252,16,18,24,TRUE,10,3,TRUE,FALSE,0,509.5108693,TRUE,1351.251007,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,19-Jun-19,Rainy,Saahun,13,253,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,M,Adult,48.2,258,121,17,24,NA,NA,NA,NA,FALSE,0,1.532969179,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444,19-Jun-19,Rainy,Saahun,9,966,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,M,Adult,62,281,125,18,24,NA,NA,NA,NA,FALSE,0,877.0604509,TRUE,1195.184677,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
445,19-Jun-19,Rainy,Saahun,24,506,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,F,Juvenile,20.3,195,94,18,24,FALSE,NA,NA,FALSE,FALSE,0,23.77942325,FALSE,36.54021165,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446,19-Jun-19,Rainy,Saahun,1,55,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,F,Sub_adult,32.1,213,94,17,23,FALSE,NA,NA,FALSE,FALSE,0,472.9452481,TRUE,2150.116549,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
447,19-Jun-19,Rainy,Saahun,14,938,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,F,Sub_adult,30.1,241,81,18,24,FALSE,NA,NA,FALSE,FALSE,0,97.1130524,TRUE,1558.823457,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
448,19-Jun-19,Rainy,Saahun,6,177,7.769487,11.113127,-11.113127,Rattus,Rattus,Rattus rattus,F,Sub_adult,31.7,253,137,23,33,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
449,19-Jun-19,Rainy,Saahun,1,52,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,M,Juvenile,14.2,121,83,12,18,NA,NA,NA,NA,FALSE,0,22.55773123,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,19-Jun-19,Rainy,Saahun,4,919,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,M,Adult,59.4,265,136,18,23,NA,NA,NA,NA,FALSE,0,37.03892359,TRUE,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451,19-Jun-19,Rainy,Saahun,6,869,7.769487,11.113127,-11.113127,Rattus,Rattus,Rattus rattus,M,Sub_adult,30.2,252,128,19,23,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
452,19-Jun-19,Rainy,Saahun,6,806,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,F,Sub_adult,26.9,243,93,16,21,FALSE,NA,NA,FALSE,FALSE,0,5.409251498,FALSE,8.931739769,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453,19-Jun-19,Rainy,Saahun,13,78,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,F,Adult,52.4,244,108,18,24,FALSE,NA,NA,FALSE,FALSE,0,3.60675834,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
454,19-Jun-19,Rainy,Saahun,22,90,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,F,Juvenile,12.2,164,83,13,16,FALSE,NA,NA,FALSE,FALSE,0,5.409251498,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,19-Jun-19,Rainy,Saahun,8,900,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,F,Juvenile,17,125,72,14,29,FALSE,NA,NA,FALSE,FALSE,0,88.46008516,TRUE,366.605897,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,19-Jun-19,Rainy,Saahun,11,818,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,F,Juvenile,16.2,161,83,15,21,FALSE,NA,NA,FALSE,TRUE,2,19.37722612,FALSE,8.407411519,FALSE,FALSE,NA,NA,NA,TRUE,108784.5939,32579.96291,TRUE,1152353.675,43580.74702,TRUE,882179.4563,55715.29274,TRUE,331918.8859,6724.699084,TRUE
457,19-Jun-19,Rainy,Saahun,26,877,7.769487,11.113127,-11.113127,Rattus,Rattus,Rattus rattus,M,Juvenile,24.2,238,119,19,26,NA,NA,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458,19-Jun-19,Rainy,Saahun,6,856,7.769487,11.113127,-11.113127,Rattus,Rattus,Rattus rattus,F,Adult,58.8,301,133,28,27,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459,19-Jun-19,Rainy,Saahun,17,984,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,M,Adult,70.3,280,129,18,24,NA,NA,NA,NA,FALSE,0,1046.555603,TRUE,5671.71968,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
460,20-Jun-19,Rainy,Saahun,7,226,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,M,Juvenile,17.2,176,84,14,19,NA,NA,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461,20-Jun-19,Rainy,Saahun,23,72,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,M,Juvenile,20.4,193,92,17,23,NA,NA,NA,NA,FALSE,0,28.1688223,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462,20-Jun-19,Rainy,Saahun,24,988,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,F,Sub_adult,33.3,221,101,18,24,FALSE,NA,NA,FALSE,FALSE,0,21.79772773,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,20-Jun-19,Rainy,Saahun,24,304,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,M,Sub_adult,34.7,230,106,18,24,NA,NA,NA,NA,TRUE,4,16.77291026,FALSE,50.63356273,TRUE,TRUE,NA,NA,NA,TRUE,131772.4838,18319.96391,TRUE,767046.8673,36492.11045,TRUE,727770.8566,35650.06041,TRUE,26782.03633,2250.318678,TRUE
464,20-Jun-19,Rainy,Saahun,24,867,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,F,Adult,47.9,257,115,18,24,FALSE,NA,NA,FALSE,FALSE,0,130.05469,TRUE,3473.884416,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,20-Jun-19,Rainy,Saahun,1,179,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,M,Sub_adult,31.3,217,101,18,24,NA,NA,NA,NA,TRUE,3,NA,FALSE,14.00580071,FALSE,FALSE,NA,NA,NA,FALSE,33.30226016,20.09316736,TRUE,374.1937127,33.49450578,FALSE,6.10702692,1.288143951,NA,NA,NA,TRUE
466,20-Jun-19,Rainy,Saahun,2,896,7.769487,11.113127,-11.113127,Mastomys,Mastomys,Mastomys natalensis,F,Adult,42.9,252,119,18,24,FALSE,NA,NA,FALSE,TRUE,5,36.95422697,TRUE,165.4971819,TRUE,TRUE,NA,NA,NA,FALSE,121.3398154,61.38430972,TRUE,107.2088718,11.2613525,FALSE,6.066833289,1.640736516,TRUE,34.08335701,2.991284296,TRUE
